experiment_id,parent_experiment_id,comparison_group_id,question_id,status,dataset_ids,dataset_version,preprocessing_version,split_manifest,random_seeds,initial_representation_id,representation_method_id,model,code_commit,hyperparameters_path,learned_embedding_path,downstream_task,evaluation_metrics_path,runtime_seconds,hardware_software_environment,saved_artifacts_manifest,biological_evaluation_path,reproducibility_status,run_record_path,started_at,finished_at,notes
EXP-MB-E15-ATAC-KMEANS-S2718,,P3C-MB_E15-ATAC,P3C_INFRASTRUCTURE_VALIDATION,SUCCEEDED,Mouse_Brain_E15_S1,PHASE1D_SHA256_MANIFEST,PHASE_3C_CONFIG_FREEZE_2026-09-12,NOT_APPLICABLE_UNSUPERVISED_FULL_DATA,"{""clustering"": 2718, ""metric_subsample"": 0, ""numpy"": 2718, ""python"": 2718, ""representation"": 0}",BASE_SECOND,BASE_SECOND,transparent_baseline,8b5e9d239e910ca0a1efa496442b6d898fc0f6b2,08_experiments/EXP-MB-E15-ATAC-KMEANS-S2718/config.yaml,08_experiments/EXP-MB-E15-ATAC-KMEANS-S2718/embedding.npz,common_KMeans_clustering,08_experiments/EXP-MB-E15-ATAC-KMEANS-S2718/metrics.json,0.06846737500745803,08_experiments/EXP-MB-E15-ATAC-KMEANS-S2718/environment.json,08_experiments/EXP-MB-E15-ATAC-KMEANS-S2718/saved_artifacts_manifest.json,08_experiments/EXP-MB-E15-ATAC-KMEANS-S2718/metrics.json,R3_PROJECT_DATA_BASELINE,08_experiments/EXP-MB-E15-ATAC-KMEANS-S2718/provenance.json,2026-09-11T19:26:31.043438+00:00,2026-09-11T19:26:31.112113+00:00,SCIENTIFIC_BASELINE_RUN; K from reference annotation count is privileged; source X semantics and coordinate units remain UNKNOWN; runtime excludes shared representation build
EXP-MB-E15-ATAC-KMEANS-S31415,,P3C-MB_E15-ATAC,P3C_INFRASTRUCTURE_VALIDATION,SUCCEEDED,Mouse_Brain_E15_S1,PHASE1D_SHA256_MANIFEST,PHASE_3C_CONFIG_FREEZE_2026-09-12,NOT_APPLICABLE_UNSUPERVISED_FULL_DATA,"{""clustering"": 31415, ""metric_subsample"": 0, ""numpy"": 31415, ""python"": 31415, ""representation"": 0}",BASE_SECOND,BASE_SECOND,transparent_baseline,8b5e9d239e910ca0a1efa496442b6d898fc0f6b2,08_experiments/EXP-MB-E15-ATAC-KMEANS-S31415/config.yaml,08_experiments/EXP-MB-E15-ATAC-KMEANS-S31415/embedding.npz,common_KMeans_clustering,08_experiments/EXP-MB-E15-ATAC-KMEANS-S31415/metrics.json,0.06795616699673701,08_experiments/EXP-MB-E15-ATAC-KMEANS-S31415/environment.json,08_experiments/EXP-MB-E15-ATAC-KMEANS-S31415/saved_artifacts_manifest.json,08_experiments/EXP-MB-E15-ATAC-KMEANS-S31415/metrics.json,R3_PROJECT_DATA_BASELINE,08_experiments/EXP-MB-E15-ATAC-KMEANS-S31415/provenance.json,2026-09-11T19:26:31.165580+00:00,2026-09-11T19:26:31.233760+00:00,SCIENTIFIC_BASELINE_RUN; K from reference annotation count is privileged; source X semantics and coordinate units remain UNKNOWN; runtime excludes shared representation build
EXP-MB-E15-CONCAT-KMEANS-S1729,,P3C-MB_E15-CONCAT,P3C_INFRASTRUCTURE_VALIDATION,SUCCEEDED,Mouse_Brain_E15_S1,PHASE1D_SHA256_MANIFEST,PHASE_3C_CONFIG_FREEZE_2026-09-12,NOT_APPLICABLE_UNSUPERVISED_FULL_DATA,"{""clustering"": 1729, ""metric_subsample"": 0, ""numpy"": 1729, ""python"": 1729, ""representation"": 0}",BASE_CONCAT,BASE_CONCAT,transparent_baseline,8b5e9d239e910ca0a1efa496442b6d898fc0f6b2,08_experiments/EXP-MB-E15-CONCAT-KMEANS-S1729/config.yaml,08_experiments/EXP-MB-E15-CONCAT-KMEANS-S1729/embedding.npz,common_KMeans_clustering,08_experiments/EXP-MB-E15-CONCAT-KMEANS-S1729/metrics.json,3.437761833993136,08_experiments/EXP-MB-E15-CONCAT-KMEANS-S1729/environment.json,08_experiments/EXP-MB-E15-CONCAT-KMEANS-S1729/saved_artifacts_manifest.json,08_experiments/EXP-MB-E15-CONCAT-KMEANS-S1729/metrics.json,R3_PROJECT_DATA_BASELINE,08_experiments/EXP-MB-E15-CONCAT-KMEANS-S1729/provenance.json,2026-09-11T19:26:31.300058+00:00,2026-09-11T19:26:34.737986+00:00,SCIENTIFIC_BASELINE_RUN; K from reference annotation count is privileged; source X semantics and coordinate units remain UNKNOWN; runtime excludes shared representation build
EXP-MB-E15-CONCAT-KMEANS-S2718,,P3C-MB_E15-CONCAT,P3C_INFRASTRUCTURE_VALIDATION,SUCCEEDED,Mouse_Brain_E15_S1,PHASE1D_SHA256_MANIFEST,PHASE_3C_CONFIG_FREEZE_2026-09-12,NOT_APPLICABLE_UNSUPERVISED_FULL_DATA,"{""clustering"": 2718, ""metric_subsample"": 0, ""numpy"": 2718, ""python"": 2718, ""representation"": 0}",BASE_CONCAT,BASE_CONCAT,transparent_baseline,8b5e9d239e910ca0a1efa496442b6d898fc0f6b2,08_experiments/EXP-MB-E15-CONCAT-KMEANS-S2718/config.yaml,08_experiments/EXP-MB-E15-CONCAT-KMEANS-S2718/embedding.npz,common_KMeans_clustering,08_experiments/EXP-MB-E15-CONCAT-KMEANS-S2718/metrics.json,3.067997040998307,08_experiments/EXP-MB-E15-CONCAT-KMEANS-S2718/environment.json,08_experiments/EXP-MB-E15-CONCAT-KMEANS-S2718/saved_artifacts_manifest.json,08_experiments/EXP-MB-E15-CONCAT-KMEANS-S2718/metrics.json,R3_PROJECT_DATA_BASELINE,08_experiments/EXP-MB-E15-CONCAT-KMEANS-S2718/provenance.json,2026-09-11T19:26:34.807643+00:00,2026-09-11T19:26:37.875809+00:00,SCIENTIFIC_BASELINE_RUN; K from reference annotation count is privileged; source X semantics and coordinate units remain UNKNOWN; runtime excludes shared representation build
EXP-MB-E15-CONCAT-KMEANS-S31415,,P3C-MB_E15-CONCAT,P3C_INFRASTRUCTURE_VALIDATION,SUCCEEDED,Mouse_Brain_E15_S1,PHASE1D_SHA256_MANIFEST,PHASE_3C_CONFIG_FREEZE_2026-09-12,NOT_APPLICABLE_UNSUPERVISED_FULL_DATA,"{""clustering"": 31415, ""metric_subsample"": 0, ""numpy"": 31415, ""python"": 31415, ""representation"": 0}",BASE_CONCAT,BASE_CONCAT,transparent_baseline,8b5e9d239e910ca0a1efa496442b6d898fc0f6b2,08_experiments/EXP-MB-E15-CONCAT-KMEANS-S31415/config.yaml,08_experiments/EXP-MB-E15-CONCAT-KMEANS-S31415/embedding.npz,common_KMeans_clustering,08_experiments/EXP-MB-E15-CONCAT-KMEANS-S31415/metrics.json,3.0665219170041382,08_experiments/EXP-MB-E15-CONCAT-KMEANS-S31415/environment.json,08_experiments/EXP-MB-E15-CONCAT-KMEANS-S31415/saved_artifacts_manifest.json,08_experiments/EXP-MB-E15-CONCAT-KMEANS-S31415/metrics.json,R3_PROJECT_DATA_BASELINE,08_experiments/EXP-MB-E15-CONCAT-KMEANS-S31415/provenance.json,2026-09-11T19:26:37.946629+00:00,2026-09-11T19:26:41.013327+00:00,SCIENTIFIC_BASELINE_RUN; K from reference annotation count is privileged; source X semantics and coordinate units remain UNKNOWN; runtime excludes shared representation build
EXP-MB-E18-RNA-KMEANS-S1729,,P3C-MB_E18-RNA,P3C_INFRASTRUCTURE_VALIDATION,SUCCEEDED,Mouse_Brain_E18_S1,PHASE1D_SHA256_MANIFEST,PHASE_3C_CONFIG_FREEZE_2026-09-12,NOT_APPLICABLE_UNSUPERVISED_FULL_DATA,"{""clustering"": 1729, ""metric_subsample"": 0, ""numpy"": 1729, ""python"": 1729, ""representation"": 0}",BASE_RNA,BASE_RNA,transparent_baseline,8b5e9d239e910ca0a1efa496442b6d898fc0f6b2,08_experiments/EXP-MB-E18-RNA-KMEANS-S1729/config.yaml,08_experiments/EXP-MB-E18-RNA-KMEANS-S1729/embedding.npz,common_KMeans_clustering,08_experiments/EXP-MB-E18-RNA-KMEANS-S1729/metrics.json,4.129442167002708,08_experiments/EXP-MB-E18-RNA-KMEANS-S1729/environment.json,08_experiments/EXP-MB-E18-RNA-KMEANS-S1729/saved_artifacts_manifest.json,08_experiments/EXP-MB-E18-RNA-KMEANS-S1729/metrics.json,R3_PROJECT_DATA_BASELINE,08_experiments/EXP-MB-E18-RNA-KMEANS-S1729/provenance.json,2026-09-11T19:26:41.373409+00:00,2026-09-11T19:26:45.503044+00:00,SCIENTIFIC_BASELINE_RUN; K from reference annotation count is privileged; source X semantics and coordinate units remain UNKNOWN; runtime excludes shared representation build
EXP-MB-E18-RNA-KMEANS-S2718,,P3C-MB_E18-RNA,P3C_INFRASTRUCTURE_VALIDATION,SUCCEEDED,Mouse_Brain_E18_S1,PHASE1D_SHA256_MANIFEST,PHASE_3C_CONFIG_FREEZE_2026-09-12,NOT_APPLICABLE_UNSUPERVISED_FULL_DATA,"{""clustering"": 2718, ""metric_subsample"": 0, ""numpy"": 2718, ""python"": 2718, ""representation"": 0}",BASE_RNA,BASE_RNA,transparent_baseline,8b5e9d239e910ca0a1efa496442b6d898fc0f6b2,08_experiments/EXP-MB-E18-RNA-KMEANS-S2718/config.yaml,08_experiments/EXP-MB-E18-RNA-KMEANS-S2718/embedding.npz,common_KMeans_clustering,08_experiments/EXP-MB-E18-RNA-KMEANS-S2718/metrics.json,3.5507575840019854,08_experiments/EXP-MB-E18-RNA-KMEANS-S2718/environment.json,08_experiments/EXP-MB-E18-RNA-KMEANS-S2718/saved_artifacts_manifest.json,08_experiments/EXP-MB-E18-RNA-KMEANS-S2718/metrics.json,R3_PROJECT_DATA_BASELINE,08_experiments/EXP-MB-E18-RNA-KMEANS-S2718/provenance.json,2026-09-11T19:26:45.575050+00:00,2026-09-11T19:26:49.126003+00:00,SCIENTIFIC_BASELINE_RUN; K from reference annotation count is privileged; source X semantics and coordinate units remain UNKNOWN; runtime excludes shared representation build
EXP-MB-E18-RNA-KMEANS-S31415,,P3C-MB_E18-RNA,P3C_INFRASTRUCTURE_VALIDATION,SUCCEEDED,Mouse_Brain_E18_S1,PHASE1D_SHA256_MANIFEST,PHASE_3C_CONFIG_FREEZE_2026-09-12,NOT_APPLICABLE_UNSUPERVISED_FULL_DATA,"{""clustering"": 31415, ""metric_subsample"": 0, ""numpy"": 31415, ""python"": 31415, ""representation"": 0}",BASE_RNA,BASE_RNA,transparent_baseline,8b5e9d239e910ca0a1efa496442b6d898fc0f6b2,08_experiments/EXP-MB-E18-RNA-KMEANS-S31415/config.yaml,08_experiments/EXP-MB-E18-RNA-KMEANS-S31415/embedding.npz,common_KMeans_clustering,08_experiments/EXP-MB-E18-RNA-KMEANS-S31415/metrics.json,3.620406208006898,08_experiments/EXP-MB-E18-RNA-KMEANS-S31415/environment.json,08_experiments/EXP-MB-E18-RNA-KMEANS-S31415/saved_artifacts_manifest.json,08_experiments/EXP-MB-E18-RNA-KMEANS-S31415/metrics.json,R3_PROJECT_DATA_BASELINE,08_experiments/EXP-MB-E18-RNA-KMEANS-S31415/provenance.json,2026-09-11T19:26:49.199278+00:00,2026-09-11T19:26:52.819878+00:00,SCIENTIFIC_BASELINE_RUN; K from reference annotation count is privileged; source X semantics and coordinate units remain UNKNOWN; runtime excludes shared representation build
EXP-MB-E18-PCA-KMEANS-S1729,,P3C-MB_E18-PCA,P3C_INFRASTRUCTURE_VALIDATION,SUCCEEDED,Mouse_Brain_E18_S1,PHASE1D_SHA256_MANIFEST,PHASE_3C_CONFIG_FREEZE_2026-09-12,NOT_APPLICABLE_UNSUPERVISED_FULL_DATA,"{""clustering"": 1729, ""metric_subsample"": 0, ""numpy"": 1729, ""python"": 1729, ""representation"": 0}",PCA_CLASSICAL,PCA_CLASSICAL,transparent_baseline,8b5e9d239e910ca0a1efa496442b6d898fc0f6b2,08_experiments/EXP-MB-E18-PCA-KMEANS-S1729/config.yaml,08_experiments/EXP-MB-E18-PCA-KMEANS-S1729/embedding.npz,common_KMeans_clustering,08_experiments/EXP-MB-E18-PCA-KMEANS-S1729/metrics.json,0.11963454099895898,08_experiments/EXP-MB-E18-PCA-KMEANS-S1729/environment.json,08_experiments/EXP-MB-E18-PCA-KMEANS-S1729/saved_artifacts_manifest.json,08_experiments/EXP-MB-E18-PCA-KMEANS-S1729/metrics.json,R3_PROJECT_DATA_BASELINE,08_experiments/EXP-MB-E18-PCA-KMEANS-S1729/provenance.json,2026-09-11T19:26:52.891755+00:00,2026-09-11T19:26:53.011601+00:00,SCIENTIFIC_BASELINE_RUN; K from reference annotation count is privileged; source X semantics and coordinate units remain UNKNOWN; runtime excludes shared representation build
EXP-MB-E18-PCA-KMEANS-S2718,,P3C-MB_E18-PCA,P3C_INFRASTRUCTURE_VALIDATION,SUCCEEDED,Mouse_Brain_E18_S1,PHASE1D_SHA256_MANIFEST,PHASE_3C_CONFIG_FREEZE_2026-09-12,NOT_APPLICABLE_UNSUPERVISED_FULL_DATA,"{""clustering"": 2718, ""metric_subsample"": 0, ""numpy"": 2718, ""python"": 2718, ""representation"": 0}",PCA_CLASSICAL,PCA_CLASSICAL,transparent_baseline,8b5e9d239e910ca0a1efa496442b6d898fc0f6b2,08_experiments/EXP-MB-E18-PCA-KMEANS-S2718/config.yaml,08_experiments/EXP-MB-E18-PCA-KMEANS-S2718/embedding.npz,common_KMeans_clustering,08_experiments/EXP-MB-E18-PCA-KMEANS-S2718/metrics.json,0.11312462500063702,08_experiments/EXP-MB-E18-PCA-KMEANS-S2718/environment.json,08_experiments/EXP-MB-E18-PCA-KMEANS-S2718/saved_artifacts_manifest.json,08_experiments/EXP-MB-E18-PCA-KMEANS-S2718/metrics.json,R3_PROJECT_DATA_BASELINE,08_experiments/EXP-MB-E18-PCA-KMEANS-S2718/provenance.json,2026-09-11T19:26:53.073316+00:00,2026-09-11T19:26:53.186639+00:00,SCIENTIFIC_BASELINE_RUN; K from reference annotation count is privileged; source X semantics and coordinate units remain UNKNOWN; runtime excludes shared representation build
EXP-MB-E18-PCA-KMEANS-S31415,,P3C-MB_E18-PCA,P3C_INFRASTRUCTURE_VALIDATION,SUCCEEDED,Mouse_Brain_E18_S1,PHASE1D_SHA256_MANIFEST,PHASE_3C_CONFIG_FREEZE_2026-09-12,NOT_APPLICABLE_UNSUPERVISED_FULL_DATA,"{""clustering"": 31415, ""metric_subsample"": 0, ""numpy"": 31415, ""python"": 31415, ""representation"": 0}",PCA_CLASSICAL,PCA_CLASSICAL,transparent_baseline,8b5e9d239e910ca0a1efa496442b6d898fc0f6b2,08_experiments/EXP-MB-E18-PCA-KMEANS-S31415/config.yaml,08_experiments/EXP-MB-E18-PCA-KMEANS-S31415/embedding.npz,common_KMeans_clustering,08_experiments/EXP-MB-E18-PCA-KMEANS-S31415/metrics.json,0.11762049999379087,08_experiments/EXP-MB-E18-PCA-KMEANS-S31415/environment.json,08_experiments/EXP-MB-E18-PCA-KMEANS-S31415/saved_artifacts_manifest.json,08_experiments/EXP-MB-E18-PCA-KMEANS-S31415/metrics.json,R3_PROJECT_DATA_BASELINE,08_experiments/EXP-MB-E18-PCA-KMEANS-S31415/provenance.json,2026-09-11T19:26:53.251624+00:00,2026-09-11T19:26:53.369450+00:00,SCIENTIFIC_BASELINE_RUN; K from reference annotation count is privileged; source X semantics and coordinate units remain UNKNOWN; runtime excludes shared representation build
EXP-MB-E18-SPACE-KMEANS-S1729,,P3C-MB_E18-SPACE,P3C_INFRASTRUCTURE_VALIDATION,SUCCEEDED,Mouse_Brain_E18_S1,PHASE1D_SHA256_MANIFEST,PHASE_3C_CONFIG_FREEZE_2026-09-12,NOT_APPLICABLE_UNSUPERVISED_FULL_DATA,"{""clustering"": 1729, ""metric_subsample"": 0, ""numpy"": 1729, ""python"": 1729, ""representation"": 0}",BASE_SPACE,BASE_SPACE,transparent_baseline,8b5e9d239e910ca0a1efa496442b6d898fc0f6b2,08_experiments/EXP-MB-E18-SPACE-KMEANS-S1729/config.yaml,08_experiments/EXP-MB-E18-SPACE-KMEANS-S1729/embedding.npz,common_KMeans_clustering,08_experiments/EXP-MB-E18-SPACE-KMEANS-S1729/metrics.json,0.07593220900162123,08_experiments/EXP-MB-E18-SPACE-KMEANS-S1729/environment.json,08_experiments/EXP-MB-E18-SPACE-KMEANS-S1729/saved_artifacts_manifest.json,08_experiments/EXP-MB-E18-SPACE-KMEANS-S1729/metrics.json,R3_PROJECT_DATA_BASELINE,08_experiments/EXP-MB-E18-SPACE-KMEANS-S1729/provenance.json,2026-09-11T19:26:53.433700+00:00,2026-09-11T19:26:53.509842+00:00,SCIENTIFIC_BASELINE_RUN; K from reference annotation count is privileged; source X semantics and coordinate units remain UNKNOWN; runtime excludes shared representation build
EXP-MB-E18-SPACE-KMEANS-S2718,,P3C-MB_E18-SPACE,P3C_INFRASTRUCTURE_VALIDATION,SUCCEEDED,Mouse_Brain_E18_S1,PHASE1D_SHA256_MANIFEST,PHASE_3C_CONFIG_FREEZE_2026-09-12,NOT_APPLICABLE_UNSUPERVISED_FULL_DATA,"{""clustering"": 2718, ""metric_subsample"": 0, ""numpy"": 2718, ""python"": 2718, ""representation"": 0}",BASE_SPACE,BASE_SPACE,transparent_baseline,8b5e9d239e910ca0a1efa496442b6d898fc0f6b2,08_experiments/EXP-MB-E18-SPACE-KMEANS-S2718/config.yaml,08_experiments/EXP-MB-E18-SPACE-KMEANS-S2718/embedding.npz,common_KMeans_clustering,08_experiments/EXP-MB-E18-SPACE-KMEANS-S2718/metrics.json,0.07817987499583978,08_experiments/EXP-MB-E18-SPACE-KMEANS-S2718/environment.json,08_experiments/EXP-MB-E18-SPACE-KMEANS-S2718/saved_artifacts_manifest.json,08_experiments/EXP-MB-E18-SPACE-KMEANS-S2718/metrics.json,R3_PROJECT_DATA_BASELINE,08_experiments/EXP-MB-E18-SPACE-KMEANS-S2718/provenance.json,2026-09-11T19:26:53.568306+00:00,2026-09-11T19:26:53.646677+00:00,SCIENTIFIC_BASELINE_RUN; K from reference annotation count is privileged; source X semantics and coordinate units remain UNKNOWN; runtime excludes shared representation build
EXP-MB-E18-SPACE-KMEANS-S31415,,P3C-MB_E18-SPACE,P3C_INFRASTRUCTURE_VALIDATION,SUCCEEDED,Mouse_Brain_E18_S1,PHASE1D_SHA256_MANIFEST,PHASE_3C_CONFIG_FREEZE_2026-09-12,NOT_APPLICABLE_UNSUPERVISED_FULL_DATA,"{""clustering"": 31415, ""metric_subsample"": 0, ""numpy"": 31415, ""python"": 31415, ""representation"": 0}",BASE_SPACE,BASE_SPACE,transparent_baseline,8b5e9d239e910ca0a1efa496442b6d898fc0f6b2,08_experiments/EXP-MB-E18-SPACE-KMEANS-S31415/config.yaml,08_experiments/EXP-MB-E18-SPACE-KMEANS-S31415/embedding.npz,common_KMeans_clustering,08_experiments/EXP-MB-E18-SPACE-KMEANS-S31415/metrics.json,0.11291616699600127,08_experiments/EXP-MB-E18-SPACE-KMEANS-S31415/environment.json,08_experiments/EXP-MB-E18-SPACE-KMEANS-S31415/saved_artifacts_manifest.json,08_experiments/EXP-MB-E18-SPACE-KMEANS-S31415/metrics.json,R3_PROJECT_DATA_BASELINE,08_experiments/EXP-MB-E18-SPACE-KMEANS-S31415/provenance.json,2026-09-11T19:26:53.704731+00:00,2026-09-11T19:26:53.817841+00:00,SCIENTIFIC_BASELINE_RUN; K from reference annotation count is privileged; source X semantics and coordinate units remain UNKNOWN; runtime excludes shared representation build
